,index,fonction,cat,grade,Echelon,durée,Indice Brut,Indice majoré,salaire brut,indice majoré calculé
6768,9963,Sous-chef de musique,B,2,4,inf,578,488,2286.78,488.0
6769,9964,Sous-chef de musique,B,2,5,inf,584,493,2310.21,493.0
6770,9965,Sous-chef de musique,B,2,6,inf,600,505,2366.44,505.0
6771,9966,Sous-chef de musique,B,2,7,inf,616,517,2422.67,517.0
6772,9967,Sous-chef de musique,B,2,8,inf,629,527,2469.54,527.0
6773,9968,Sous-chef de musique,B,2,9,inf,645,539,2525.77,539.0
6774,9969,Sous-chef de musique,B,3,1,inf,489,422,1977.5,422.0
6775,9970,Sous-chef de musique,B,3,2,inf,498,429,2010.3,429.0
6776,9971,Sous-chef de musique,B,3,3,inf,510,439,2057.16,439.0
6777,9972,Sous-chef de musique,B,3,4,inf,524,449,2104.03,449.0
6778,9973,Sous-chef de musique,B,3,5,inf,550,467,2188.37,467.0
6779,9974,Sous-chef de musique,B,3,6,inf,558,473,2216.49,473.0
6780,9975,Sous-chef de musique,B,3,7,inf,570,482,2258.66,482.0
6781,9976,Sous-chef de musique,B,3,8,inf,573,484,2268.04,484.0
6782,9977,Sous-chef de musique,B,3,9,inf,597,503,2357.07,503.0
6783,9978,Sous-chef de musique,B,4,1,inf,398,362,1696.34,362.0
6784,9979,Sous-chef de musique,B,4,2,inf,407,367,1719.77,367.0
6785,9980,Sous-chef de musique,B,4,3,inf,423,376,1761.95,376.0
6786,9981,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,1,inf,446,392,1836.92,392.0
6787,9982,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,2,inf,461,404,1893.15,404.0
6788,9983,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,3,inf,484,419,1963.44,419.0
6789,9984,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,4,inf,513,441,2066.54,441.0
6790,9985,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,5,inf,547,465,2179.0,465.0
6791,9986,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,6,inf,573,484,2268.04,484.0
6792,9987,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,7,inf,604,508,2380.5,508.0
6793,9988,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,8,inf,638,534,2502.34,534.0
6794,9989,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,9,inf,660,551,2582.0,551.0
6795,9990,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,10,inf,684,569,2666.35,569.0
6796,9991,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,11,inf,707,587,2750.7,587.0
6797,9992,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,1,inf,389,356,1668.22,356.0
6798,9993,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,2,inf,399,362,1696.34,362.0
6799,9994,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,3,inf,415,369,1729.14,369.0
6800,9995,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,4,inf,429,379,1776.0,379.0
6801,9996,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,5,inf,444,390,1827.55,390.0
6802,9997,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,6,inf,458,401,1879.1,401.0
6803,9998,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,7,inf,480,416,1949.39,416.0
6804,9999,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,8,inf,506,436,2043.11,436.0
6805,10000,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,9,inf,528,452,2118.08,452.0
6806,10001,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,10,inf,542,461,2160.26,461.0
6807,10002,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,11,inf,567,480,2249.29,480.0
6808,10003,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,12,inf,599,504,2361.76,504.0
6809,10004,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,13,inf,638,534,2502.34,534.0
6810,10005,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,1,inf,372,343,1607.31,343.0
6811,10006,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,2,inf,379,349,1635.42,349.0
6812,10007,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,3,inf,388,355,1663.54,355.0
6813,10008,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,4,inf,397,361,1691.66,361.0
6814,10009,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,5,inf,415,369,1729.14,369.0
6815,10010,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,6,inf,431,381,1785.38,381.0
6816,10011,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,7,inf,452,396,1855.67,396.0
6817,10012,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,8,inf,478,415,1944.7,415.0
6818,10013,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,9,inf,500,431,2019.68,431.0
6819,10014,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,10,inf,513,441,2066.54,441.0
6820,10015,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,11,inf,538,457,2141.51,457.0
6821,10016,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,12,inf,563,477,2235.23,477.0
6822,10017,Secrétaire administratif spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,13,inf,597,503,2357.07,503.0
6823,10018,Secrétaire administratif du ministère des Armées,B,1,1,inf,446,392,1836.92,392.0
6824,10019,Secrétaire administratif du ministère des Armées,B,1,2,inf,461,404,1893.15,404.0
6825,10020,Secrétaire administratif du ministère des Armées,B,1,3,inf,484,419,1963.44,419.0
6826,10021,Secrétaire administratif du ministère des Armées,B,1,4,inf,513,441,2066.54,441.0
6827,10022,Secrétaire administratif du ministère des Armées,B,1,5,inf,547,465,2179.0,465.0
6828,10023,Secrétaire administratif du ministère des Armées,B,1,6,inf,573,484,2268.04,484.0
6829,10024,Secrétaire administratif du ministère des Armées,B,1,7,inf,604,508,2380.5,508.0
6830,10025,Secrétaire administratif du ministère des Armées,B,1,8,inf,638,534,2502.34,534.0
6831,10026,Secrétaire administratif du ministère des Armées,B,1,9,inf,660,551,2582.0,551.0
6832,10027,Secrétaire administratif du ministère des Armées,B,1,10,inf,684,569,2666.35,569.0
6833,10028,Secrétaire administratif du ministère des Armées,B,1,11,inf,707,587,2750.7,587.0
6834,10029,Secrétaire administratif du ministère des Armées,B,2,1,inf,389,356,1668.22,356.0
6835,10030,Secrétaire administratif du ministère des Armées,B,2,2,inf,399,362,1696.34,362.0
6836,10031,Secrétaire administratif du ministère des Armées,B,2,3,inf,415,369,1729.14,369.0
6837,10032,Secrétaire administratif du ministère des Armées,B,2,4,inf,429,379,1776.0,379.0
6838,10033,Secrétaire administratif du ministère des Armées,B,2,5,inf,444,390,1827.55,390.0
6839,10034,Secrétaire administratif du ministère des Armées,B,2,6,inf,458,401,1879.1,401.0
6840,10035,Secrétaire administratif du ministère des Armées,B,2,7,inf,480,416,1949.39,416.0
6841,10036,Secrétaire administratif du ministère des Armées,B,2,8,inf,506,436,2043.11,436.0
6842,10037,Secrétaire administratif du ministère des Armées,B,2,9,inf,528,452,2118.08,452.0
6843,10038,Secrétaire administratif du ministère des Armées,B,2,10,inf,542,461,2160.26,461.0
6844,10039,Secrétaire administratif du ministère des Armées,B,2,11,inf,567,480,2249.29,480.0
6845,10040,Secrétaire administratif du ministère des Armées,B,2,12,inf,599,504,2361.76,504.0
6846,10041,Secrétaire administratif du ministère des Armées,B,2,13,inf,638,534,2502.34,534.0
6847,10042,Secrétaire administratif du ministère des Armées,B,3,1,inf,372,343,1607.31,343.0
6848,10043,Secrétaire administratif du ministère des Armées,B,3,2,inf,379,349,1635.42,349.0
6849,10044,Secrétaire administratif du ministère des Armées,B,3,3,inf,388,355,1663.54,355.0
6850,10045,Secrétaire administratif du ministère des Armées,B,3,4,inf,397,361,1691.66,361.0
6851,10046,Secrétaire administratif du ministère des Armées,B,3,5,inf,415,369,1729.14,369.0
6852,10047,Secrétaire administratif du ministère des Armées,B,3,6,inf,431,381,1785.38,381.0
6853,10048,Secrétaire administratif du ministère des Armées,B,3,7,inf,452,396,1855.67,396.0
6854,10049,Secrétaire administratif du ministère des Armées,B,3,8,inf,478,415,1944.7,415.0
6855,10050,Secrétaire administratif du ministère des Armées,B,3,9,inf,500,431,2019.68,431.0
6856,10051,Secrétaire administratif du ministère des Armées,B,3,10,inf,513,441,2066.54,441.0
6857,10052,Secrétaire administratif du ministère des Armées,B,3,11,inf,538,457,2141.51,457.0
6858,10053,Secrétaire administratif du ministère des Armées,B,3,12,inf,563,477,2235.23,477.0
6859,10054,Secrétaire administratif du ministère des Armées,B,3,13,inf,597,503,2357.07,503.0
6860,10057,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,1,inf,446,392,1836.92,392.0
6861,10058,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,2,inf,461,404,1893.15,404.0
6862,10059,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,3,inf,484,419,1963.44,419.0
6863,10060,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,4,inf,513,441,2066.54,441.0
6864,10061,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,5,inf,547,465,2179.0,465.0
6865,10062,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,6,inf,573,484,2268.04,484.0
6866,10063,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,7,inf,604,508,2380.5,508.0
6867,10064,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,8,inf,638,534,2502.34,534.0
6868,10065,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,9,inf,660,551,2582.0,551.0
6869,10066,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,10,inf,684,569,2666.35,569.0
6870,10067,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,1,11,inf,707,587,2750.7,587.0
6871,10068,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,1,inf,389,356,1668.22,356.0
6872,10069,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,2,inf,399,362,1696.34,362.0
6873,10070,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,3,inf,415,369,1729.14,369.0
6874,10071,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,4,inf,429,379,1776.0,379.0
6875,10072,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,5,inf,444,390,1827.55,390.0
6876,10073,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,6,inf,458,401,1879.1,401.0
6877,10074,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,7,inf,480,416,1949.39,416.0
6878,10075,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,8,inf,506,436,2043.11,436.0
6879,10076,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,9,inf,528,452,2118.08,452.0
6880,10077,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,10,inf,542,461,2160.26,461.0
6881,10078,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,11,inf,567,480,2249.29,480.0
6882,10079,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,12,inf,599,504,2361.76,504.0
6883,10080,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,2,13,inf,638,534,2502.34,534.0
6884,10081,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,1,inf,372,343,1607.31,343.0
6885,10082,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,2,inf,379,349,1635.42,349.0
6886,10083,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,3,inf,388,355,1663.54,355.0
6887,10084,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,4,inf,397,361,1691.66,361.0
6888,10085,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,5,inf,415,369,1729.14,369.0
6889,10086,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,6,inf,431,381,1785.38,381.0
6890,10087,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,7,inf,452,396,1855.67,396.0
6891,10088,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,8,inf,478,415,1944.7,415.0
6892,10089,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,9,inf,500,431,2019.68,431.0
6893,10090,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,10,inf,513,441,2066.54,441.0
6894,10091,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,11,inf,538,457,2141.51,457.0
6895,10092,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,12,inf,563,477,2235.23,477.0
6896,10093,Contrôleur spécialisé de la direction générale de la sécurité extérieure-DGSE,B,3,13,inf,597,503,2357.07,503.0
6897,10098,Vétérinaire des armées,A,1,1,inf,HEC,-,5267.09,1124.0
6898,10099,Vétérinaire des armées,A,1,2,inf,HEC2,-,5379.56,1148.0
6899,10100,Vétérinaire des armées,A,1,3,inf,HEC3,-,5496.71,1173.0
6900,10101,Vétérinaire des armées,A,1,4,inf,HED,-,5496.71,1173.0
6901,10102,Vétérinaire des armées,A,1,5,inf,HED2,-,5745.07,1226.0
6902,10103,Vétérinaire des armées,A,1,6,inf,HED3,-,5993.43,1279.0
6903,10104,Vétérinaire des armées,A,2,1,inf,HEB,-,4554.82,972.0
6904,10105,Vétérinaire des armées,A,2,2,inf,HEB2,-,4746.94,1013.0
6905,10106,Vétérinaire des armées,A,2,3,inf,HEB3,-,4999.99,1067.0
6906,10107,Vétérinaire des armées,A,2,4,inf,HEC,-,5267.09,1124.0
6907,10108,Vétérinaire des armées,A,2,5,inf,HEC2,-,5379.56,1148.0
6908,10109,Vétérinaire des armées,A,2,6,inf,HEC3,-,5496.71,1173.0
6909,10110,Vétérinaire des armées,A,3,1,inf,890,725,3397.37,725.0
6910,10111,Vétérinaire des armées,A,3,2,inf,913,743,3481.72,743.0
6911,10112,Vétérinaire des armées,A,3,3,inf,942,765,3584.81,765.0
6912,10113,Vétérinaire des armées,A,3,4,inf,1001,810,3795.68,810.0
6913,10114,Vétérinaire des armées,A,3,5,inf,1027,830,3889.4,830.0
6914,10115,Vétérinaire des armées,A,3,6,inf,HEA,-,4170.56,890.0
6915,10116,Vétérinaire des armées,A,3,7,inf,HEA2,-,4334.57,925.0
6916,10117,Vétérinaire des armées,A,3,8,inf,HEA3,-,4554.82,972.0
6917,10118,Vétérinaire des armées,A,3,9,inf,HEB,-,4554.82,972.0
6918,10119,Vétérinaire des armées,A,3,10,inf,HEB2,-,4746.94,1013.0
6919,10120,Vétérinaire des armées,A,3,11,inf,HEB3,-,4999.99,1067.0
6920,10121,Vétérinaire des armées,A,3,12,inf,HEBbis,-,4999.99,1067.0
6921,10122,Vétérinaire des armées,A,3,13,inf,HEBbis2,-,5131.2,1095.0
6922,10123,Vétérinaire des armées,A,3,14,inf,HEBbis3,-,5267.09,1124.0
6923,10124,Vétérinaire des armées,A,4,1,inf,804,660,3092.78,660.0
6924,10125,Vétérinaire des armées,A,4,2,inf,871,711,3331.76,711.0
6925,10126,Vétérinaire des armées,A,4,3,inf,876,715,3350.51,715.0
6926,10127,Vétérinaire des armées,A,4,4,inf,903,735,3444.23,735.0
6927,10128,Vétérinaire des armées,A,5,1,inf,558,473,2216.49,473.0
6928,10129,Vétérinaire des armées,A,5,2,inf,620,520,2436.73,520.0
6929,10130,Vétérinaire des armées,A,5,3,inf,717,594,2783.5,594.0
6930,10131,Vétérinaire des armées,A,5,4,inf,766,631,2956.88,631.0
6931,10132,Vétérinaire des armées,A,5,5,inf,785,646,3027.17,646.0
6932,10133,Vétérinaire des armées,A,5,6,inf,822,674,3158.38,674.0
6933,10134,Secrétaire général pour l’administration des armées (emploi fonctionnel),A,1,1,inf,HEF,-,6457.34,1378.0
6934,10135,Secrétaire général pour l’administration des armées (emploi fonctionnel),A,1,2,inf,HEG,-,7075.9,1510.0
6935,10136,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,1,inf,901,734,3439.54,734.0
6936,10137,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,2,inf,1015,821,3847.23,821.0
6937,10138,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,3,inf,HEA,-,4170.56,890.0
6938,10139,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,4,inf,HEA2,-,4334.57,925.0
6939,10140,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,5,inf,HEA3,-,4554.82,972.0
6940,10141,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,6,inf,HEB,-,4554.82,972.0
6941,10142,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,7,inf,HEB2,-,4746.94,1013.0
6942,10143,Secrétaire général adjoint de l’Ecole polytechnique (Emploi fonctionnel),A,1,8,inf,HEB3,-,4999.99,1067.0
6943,10147,Psychologue des hôpitaux des armées,A,1,1,inf,620,520,2436.73,520.0
6944,10148,Psychologue des hôpitaux des armées,A,1,2,inf,712,590,2764.75,590.0
6945,10149,Psychologue des hôpitaux des armées,A,1,3,inf,757,624,2924.08,624.0
6946,10150,Psychologue des hôpitaux des armées,A,1,4,inf,815,668,3130.26,668.0
6947,10151,Psychologue des hôpitaux des armées,A,1,5,inf,876,715,3350.51,715.0
